file_path,mineral_name,formula,reference
/Volumes/Sajid's SSD/MinX-EQ/Adranosite/0_Adranosite_298.00_1.00_.cif,Adranosite,Na Al₂ S₄ Cl N₄ O₁₈ H₁₈,"Demartin F., Gramaccioli C. M., Campostrini I., Adranosite, (NH4)4NaAl2(SO4)4Cl(OH)2, a new ammonium sulfate chloride from La Fossa Crater, Vulcano, Aeolian Islands, Italy, The Canadian Mineralogist, 48, 315–321 (2010)."
/Volumes/Sajid's SSD/MinX-EQ/Graphite/0_Graphite_298.00_1.00_.cif,Graphite,C,"Kukesh J. S., Pauling L., The problem of the graphite structure, American Mineralogist, 35, 125–125 (1950)."
/Volumes/Sajid's SSD/MinX-EQ/Epididymite/0_Epididymite_298.00_1.00_.cif,Epididymite,Na₂ Be₂ Si₆ O₁₆ H,"Robinson P. D., Fang J. H., The crystal structure of epididymite, American Mineralogist, 55, 1541–1549 (1970)."
/Volumes/Sajid's SSD/MinX-EQ/Tuite/0_Tuite_1573.00_148038.00_.cif,Tuite,Ca₃ P₂ O₈,"Thompson R. M., Xie X., Zhai S., Downs R. T., Yang H., A comparison of the Ca3(PO4)2 and CaSiO3 systems, with a new structure refinement of tuite synthesized at 15 GPa and 1300 deg C, American Mineralogist, 98, 1585–1592 (2013)."
/Volumes/Sajid's SSD/MinX-EQ/Dellaite/0_Dellaite_298.00_1.00_.cif,Dellaite,Ca₆ Si₃ O₁₃ H₂,"Ganiev R. M., Ilyukhin V. V., Belov N. V., Crystal structure of cement phase Y=Ca6[Si2O7][SiO4](OH)2, Doklady Akademii Nauk SSSR, 190, 831–834 (1970)."
/Volumes/Sajid's SSD/MinX-EQ/Tienshanite/0_Tienshanite_298.00_1.00_.cif,Tienshanite,Ba₆ Ti₁₂ Mn₆ Ca₂ K Na₁₂ Si₃₆ B₁₂ O₁₂₃ F₂,"Cooper M. A., Hawthorne F. C., Refinement of the crystal structure of tienshanite: short-range-order constraints on chemical composition, The Canadian Mineralogist, 36, 1305–1310 (1998)."
/Volumes/Sajid's SSD/MinX-EQ/Bottinoite/0_Bottinoite_298.00_1.00_.cif,Bottinoite,Sb₂ Ni O₁₈,"Bonazzi P., Mazzi F., Bottinoite, Ni(H2O)6[Sb(OH)6]2: Crystal structure, twinning and hydrogen-bond model Sample: BS2, synthetic Note: U(1,2) for Sb1 and Sb3 changed to match symmetry constraints., American Mineralogist, 81, 1494–1500 (1996)."
/Volumes/Sajid's SSD/MinX-EQ/Kainosite-(Y)/0_Kainosite-(Y)_298.00_1.00_.cif,Kainosite-(Y),Ca₂ Y₂ Si₄ C O₁₆,"Volodina G. F., Rumanova I. M., Belov N. V., Crystal structure of kaynozite Ca2(Y,Tr)2[Si4O12]CO3*H2O Note: z(O3) adjusted to match reported bond lengths, Doklady Akademii Nauk SSSR, 149, 173–175 (1963)."
/Volumes/Sajid's SSD/MinX-EQ/Griceite/0_Griceite_298.00_1.00_.cif,Griceite,Li F,"Ott H., Die Strukturen von Mn O, Mn S, Ag F, Ni S, Sn I4, Sr Cl2, Ba F2, Praezisionsmessungen einiger Alkalihalogenide. _cod_database_code 1010990, Zeitschrift fur Kristallographie, 63, 222–230 (1926)."
/Volumes/Sajid's SSD/MinX-EQ/Galliskiite/0_Galliskiite_298.00_1.00_.cif,Galliskiite,Ca₄ Al₂ P₂ O₁₃ F₈ H₁₀,"Kampf A. R., Colombo F., Simmons W. B., Falster A. U., Nizamoff J. W., Galliskiite, Ca4Al2(PO4)2F8*5H2O, a new mineral from the Gigante granitic pegmatite, Cordoba province, Argentina Cordoba province, Argentina, American Mineralogist, 95, 392–396 (2010)."
/Volumes/Sajid's SSD/MinX-EQ/Brookite/0_Brookite_298.00_1.00_.cif,Brookite,Ti O₂,"Meagher E. P., Lager G. A., Polyhedral thermal expansion in the TiO2 polymorphs: Refinement of the crystal structures of rutile and brookite at high temperature Sample at 25 degrees C, The Canadian Mineralogist, 17, 77–85 (1979)."
/Volumes/Sajid's SSD/MinX-EQ/Elyite/0_Elyite_298.00_1.00_.cif,Elyite,Pb₄ Cu S O₁₁ H₅,"Kolitsch U., Giester G., Elyite, Pb4Cu(SO4)O2(OH)4.H2O: Crystal structure and new data, American Mineralogist, 85, 1816–1821 (2000)."
/Volumes/Sajid's SSD/MinX-EQ/Amarantite/0_Amarantite_298.00_1.00_.cif,Amarantite,Fe S O₈ H₇,"Majzlan J., Dachs E., Benisek A., Plasil J., Sejkora J., Thermodynamics, crystal chemistry and structural complexity of the Fe(SO4)(OH)(H2O)x phases: Fe(SO4)(OH), metahohmannite, butlerite, parabutlerite, amarantite, hohmannite, and fibroferrite, European Journal of Mineralogy, 30, 259–275 (2018)."
/Volumes/Sajid's SSD/MinX-EQ/Patronite/0_Patronite_298.00_1.00_.cif,Patronite,V S₄,"Allmann R., Baumann I., Kutoglu A., Rosch H., Hellner E., Die kristallstruktur des patronits V(S2)2 Note: typo fixed S2(y), Naturwissenschaften, 51, 263–264 (1964)."
/Volumes/Sajid's SSD/MinX-EQ/Fluocerite-(La)/0_Fluocerite-(La)_298.00_1.00_.cif,Fluocerite-(La),La F₃,"Cheetham A. K., Fender B. E. F., Fuess H., Wright A. F., A powder neutron diffraction study of lanthanum and cerium trifluorides Note: cell parameters taken from Zalkin et al. Inorg. Chem 5 (1966) 1466-1468, Acta Crystallographica, Section B, 32, 94–97 (1976)."
/Volumes/Sajid's SSD/MinX-EQ/Coulsonite/0_Coulsonite_298.00_1.00_.cif,Coulsonite,Fe V₂ O₄,"Reuter B., Riedel E., Hug P., Arndt D., Geisler U., Behnke J., Zur kristallchemie der vanadin(III)-spinelle, Zeitschrift fur Anorganische und Allgemeine Chemie, 369, 306–312 (1969)."
/Volumes/Sajid's SSD/MinX-EQ/Tantalaeschynite-(Eu)/0_Tantalaeschynite-(Eu)_298.00_1.00_.cif,Tantalaeschynite-(Eu),Eu Ta₂ O₆,"Jacobsen H., Lissner F., Manek E., Meyer G., Crystal structures of dieuropium(II) ditantalum heptoxide, Eu2Ta2O7 and europium(II) ditantalum hexoxide, EuTa2O6, Zeitschrift fur Kristallographie, 211, 547–548 (1996)."
/Volumes/Sajid's SSD/MinX-EQ/Xanthoconite/0_Xanthoconite_298.00_1.00_.cif,Xanthoconite,Ag₃ As S₃,"Engel P., Nowacki W., Die kristallstruktur von Ag3AsS3, Acta Crystallographica, Section B, 24, 77–81 (1968)."
/Volumes/Sajid's SSD/MinX-EQ/Innsbruckite/0_Innsbruckite_298.00_1.00_.cif,Innsbruckite,Mn₃₃ Si₂₈ O₁₀₈ H₃₈,"Kruger H., Tropper P., Haefeker U., Kaindl R., Tribus M., Kahlenberg V., Wikete C., Fuchs M. R., Olieric V., Innsbruckite, Mn33(Si2O5)14(OH)38 - a new mineral from the Tyrol, Austria, Mineralogical Magazine, 78, 1613–1627 (2014)."
/Volumes/Sajid's SSD/MinX-EQ/Beta-diopside/0_Beta-diopside_298.00_553663.80_.cif,Beta-diopside,Ca Mg Si₂ O₆,"Plonka A. M., Dera P., Irmen P., Rivers M. L., Ehm L., Parise J. B., Beta-diopside, a new ultrahigh-pressure polymorph of CaMgSi2O6 with six-coordinated silicon Note: P = 56.1 GPa, Geophysical Research Letters, 39,  (2012)."
/Volumes/Sajid's SSD/MinX-EQ/Preisingerite/0_Preisingerite_298.00_1.00_.cif,Preisingerite,Bi₃ As₂ O₁₀,"Bedlivy D., Mereiter K., Preisingerite, Bi3O(OH)(AsO4)2, a new species from San Juan Province, Argentina: Its description and crystal structure, American Mineralogist, 67, 833–840 (1982)."
/Volumes/Sajid's SSD/MinX-EQ/Sheldrickite/0_Sheldrickite_298.00_1.00_.cif,Sheldrickite,Na Ca₃ C₂ O₇ F₃,"Grice J. D., Gault R. A., Van Velthuizen. J., Sheldrickite, a new sodium-calcium-fluorocarbonate mineral species from Mont Saint-Hilaire, Quebec, The Canadian Mineralogist, 35, 181–187 (1997)."
/Volumes/Sajid's SSD/MinX-EQ/Nichromite/0_Nichromite_298.00_1.00_.cif,Nichromite,Ni Cr₂ O₄,"Verwey E. J. W., Heilmann E. L., Physical properties and cation arrangement of oxides with spinel structures, Journal of Chemical Physics, 15, 174–180 (1947)."
/Volumes/Sajid's SSD/MinX-EQ/Jadarite/0_Jadarite_298.00_1.00_.cif,Jadarite,Li Na Si B₃ O₈ H,"Whitfield P. S., Le Page. Y., Grice J. D., Stanley C. J., Jones G. C., Rumsey M. S., Blake C., Roberts A. C., Stirling J. A. R., Carpenter G. J. C., LiNaSiB3O7(OH) - novel structure of the new borosilicate mineral jadarite determined from laboratory powder diffraction data, Acta Crystallographica, Section B, 63, 396–401 (2007)."
/Volumes/Sajid's SSD/MinX-EQ/Chlorite/0_Chlorite_298.00_1.00_.cif,Chlorite,Mg₃ Si₂ O₉ H₄,"Lister J. S., Bailey S. W., Chlorite polytypism: IV. Regular two-layer structures refined structure, American Mineralogist, 52, 1614–1631 (1967)."
/Volumes/Sajid's SSD/MinX-EQ/Turanite/0_Turanite_298.00_1.00_.cif,Turanite,Cu₅ V₂ O₁₂ H₄,"Sokolova E. V., Hawthorne F. C., Karpenko V. V., Agakhanov A. A., Pautov L. A., Turanite, Cu5(VO4)2(OH)4, from the Tyuya-Muyun radium-uranium deposit, Osh Region, Kyrgyzstan: A new structure for an old mineral, The Canadian Mineralogist, 42, 731–739 (2004)."
/Volumes/Sajid's SSD/MinX-EQ/Nacrite/0_Nacrite_298.00_1.00_.cif,Nacrite,Al₂ Si₂ O₉,"Gruner J., The crystal structure of Nacrite and a comparison of certain optical properties of the caolin group with its structures _cod_database_code 1011080, Zeitschrift fur Kristallographie, 85, 345–354 (1933)."
/Volumes/Sajid's SSD/MinX-EQ/Becquerelite/0_Becquerelite_298.00_1.00_.cif,Becquerelite,U₆ Ca O₃₀,"Pagoaga M. K., Appleman D. E., Stewart J. M., Crystal structures and crystal chemistry of the uranyl oxide hydrates becquerelite, billietite, and protasite, American Mineralogist, 72, 1230–1238 (1987)."
/Volumes/Sajid's SSD/MinX-EQ/Arsenopyrite/0_Arsenopyrite_298.00_1.00_.cif,Arsenopyrite,Fe As S,"Morimoto N., Clark L. A., Arsenopyrite crystal-chemical relations From Freiberg, Germany, American Mineralogist, 46, 1448–1469 (1961)."
/Volumes/Sajid's SSD/MinX-EQ/Rinneite/0_Rinneite_293.00_1.00_.cif,Rinneite,K₃ Na Fe Cl₆,"Figgis B. N., Sobolev A. N., Kucharski E. S., Broughton V., Rinneite, K3Na[FeCl6], at 293, 84 and 9.5 K Sample: T = 293 K, Acta Crystallographica, Section C, 56, e228–e229 (2000)."
/Volumes/Sajid's SSD/MinX-EQ/Belloite/0_Belloite_298.00_1.00_.cif,Belloite,Cu (O Cl) H,"Wyckoff R. W. G., Second edition. Interscience Publishers, New York, New York, Crystal Structures, 1, 282–287 (1963)."
/Volumes/Sajid's SSD/MinX-EQ/Villamaninite/0_Villamaninite_298.00_1.00_.cif,Villamaninite,Cu S₂,"King H. E., Prewitt C. T., Structure and symmetry of CuS2 (pyrite structure), American Mineralogist, 64, 1265–1271 (1979)."
/Volumes/Sajid's SSD/MinX-EQ/Cornetite/0_Cornetite_298.00_1.00_.cif,Cornetite,Cu₃ P O₇ H₃,"Eby R. K., Hawthorne F. C., Cornetite: modulated densely-packed Cu2+ oxysalt, Mineralogy and Petrology, 40, 127–136 (1989)."
/Volumes/Sajid's SSD/MinX-EQ/Bromargyrite/0_Bromargyrite_298.00_1.00_.cif,Bromargyrite,Ag Br,"Wyckoff R. W. G., Second edition. Interscience Publishers, New York, New York rocksalt structure, Crystal Structures, 1, 85–237 (1963)."
/Volumes/Sajid's SSD/MinX-EQ/Markascherite/0_Markascherite_298.00_1.00_.cif,Markascherite,Cu₃ Mo O₈ H₈,"Yang H., Jenkins R. A., Thompson R. M., Downs R. T., Evans S. H., Bloch E. M., Markascherite, Cu3(MoO4)(OH)4, a new mineral species polymorphic with szenicsite, from Copper Creek, Pinal County, Arizona, U.S.A., American Mineralogist, 97, 197–202 (2012)."
/Volumes/Sajid's SSD/MinX-EQ/Liebauite/0_Liebauite_298.00_1.00_.cif,Liebauite,Ca₃ Cu₅ Si₉ O₂₆,"Zoller M. H., Tillmanns E., Hentschel G., Liebauite, Ca3Cu5Si9O26: A new silicate mineral with 14er single chain, Zeitschrift fur Kristallographie, 200, 115–126 (1992)."
/Volumes/Sajid's SSD/MinX-EQ/Anyuiite/0_Anyuiite_298.00_1.00_.cif,Anyuiite,Au Pb₂,"Wyckoff R. W. G., Second edition. Interscience Publishers, New York, New York, Crystal Structures, 1, 239–444 (1963)."
/Volumes/Sajid's SSD/MinX-EQ/Fersmite/0_Fersmite_298.00_1.00_.cif,Fersmite,Ca Nb₂ O₆,"Cummings J. P., Simonsen S. H., The crystal structure of calcium niobate (CaNb2O6), American Mineralogist, 55, 90–97 (1970)."
/Volumes/Sajid's SSD/MinX-EQ/Penfieldite/0_Penfieldite_298.00_1.00_.cif,Penfieldite,Pb₂ Cl₃ (O H),"Merlino S., Pasero M., Perchiazzi N., Gianfagna A., X-ray and electron diffraction study of penfieldite: average structure and multiple cells, Mineralogical Magazine, 59, 341–347 (1995)."
/Volumes/Sajid's SSD/MinX-EQ/Hungchaoite/0_Hungchaoite_298.00_1.00_.cif,Hungchaoite,Mg B₄ O₁₆ H₁₈,"Wan C., Ghose S., Hungchaoite, Mg(H2O)5B4O5(OH)4.2H2O: a hydrogen-bonded molecular complex, American Mineralogist, 62, 1135–1143 (1977)."
/Volumes/Sajid's SSD/MinX-EQ/Libethenite/0_Libethenite_298.00_1.00_.cif,Libethenite,Cu₂ P O₅ H,"Cordsen A., A crystal-structure refinement of libethenite, The Canadian Mineralogist, 16, 153–157 (1978)."
/Volumes/Sajid's SSD/MinX-EQ/Giniite/0_Giniite_298.00_1.00_.cif,Giniite,Fe₅ P₄ O₂₀ H₆,"Adcock C. T., Hausrath E. M., Rampe E. B., Yang H., Downs R. T., The crystal structure and chemistry of natural giniite and implications for Mars, American Mineralogist, 108, 430–438 (2023)."
/Volumes/Sajid's SSD/MinX-EQ/Stergiouite/0_Stergiouite_298.00_1.00_.cif,Stergiouite,Ca Zn₂ As₂ O₁₂ H₈,"Rieck B., Giester G., Lengauer C. L., Chanmuang N. C., Topa D., Stergiouite, CaZn2(AsO4)2*4H2O - a new mineral from the Lavrion Mining District, Greece, Mineralogy and Petrology, 114, 319–327 (2020)."
/Volumes/Sajid's SSD/MinX-EQ/Morinite/0_Morinite_298.00_1.00_.cif,Morinite,Ca₂ Al₂ Na P₂ O₁₁ F₄ H₅,"Hawthorne F. C., The crystal structure of morinite, The Canadian Mineralogist, 17, 93–102 (1979)."
/Volumes/Sajid's SSD/MinX-EQ/Pyrolusite/0_Pyrolusite_298.00_1.00_.cif,Pyrolusite,Mn O₂,"Wyckoff R. W. G., Second edition. Interscience Publishers, New York, New York Note: beta phase of MnO2, rutile structure, Crystal Structures, 1, 239–444 (1963)."
/Volumes/Sajid's SSD/MinX-EQ/Brownleeite/0_Brownleeite_298.00_1.00_.cif,Brownleeite,Mn Si,"Boren B., Roentgenuntersuchung der Legierungen von Silicium mit Chrom, Mangan, Kobalt und Nickel _cod_database_code 1010035, Arkiv for Kemi, Mineralogi och Geologi, A11, 1–28 (1934)."
/Volumes/Sajid's SSD/MinX-EQ/Fluocerite-(Nd)/0_Fluocerite-(Nd)_298.00_1.00_.cif,Fluocerite-(Nd),Nd F₃,"Oftedal I., Ueber die Kristallstruktur von Tysonit und einigen kuenstlich dargestellten Lanthanidenfluoriden _cod_database_code 1010985, Zeitschrift fur Physikalische Chemie, 5, 272–292 (1929)."
/Volumes/Sajid's SSD/MinX-EQ/Spertiniite/0_Spertiniite_298.00_1.00_.cif,Spertiniite,Cu O₂ H₂,"Oswald H. R., Reller A., Schmalle H. W., Dubler E., Structure of copper(II) hydroxide, Cu(OH)2, Acta Crystallographica, Section C, 46, 2279–2284 (1990)."
/Volumes/Sajid's SSD/MinX-EQ/Linnaeite/0_Linnaeite_298.00_1.00_.cif,Linnaeite,Co₃ S₄,"Menzer G., Ueber die Kristallstruktur von Linneit einschliesslich Polydymit und Sychnodymit. _cod_database_code 1011056, Zeitschrift fur Kristallographie, 64, 506–507 (1926)."
/Volumes/Sajid's SSD/MinX-EQ/Herbertsmithite/0_Herbertsmithite_298.00_1.00_.cif,Herbertsmithite,Zn Cu₃ O₆ Cl₂ H₆,"Braithwaite R. S. W., Mereiter K., Paar W. H., Clark A. M., Herbertsmithite, Cu3Zn(OH)6Cl2, a new species and the definition of paratacamite Note: structure was sent to us from Kurt Mereiter by email, Mineralogical Magazine, 68, 527–539 (2004)."
/Volumes/Sajid's SSD/MinX-EQ/Pierrotite/0_Pierrotite_298.00_1.00_.cif,Pierrotite,Tl Sb₃ As₂ S₈,"Engel P., Gostojic M., Nowacki W., The crystal structure of pierrotite, Tl2(Sb,As)10S16, Zeitschrift fur Kristallographie, 165, 209–215 (1983)."
/Volumes/Sajid's SSD/MinX-EQ/Cubanite/0_Cubanite_298.00_1.00_.cif,Cubanite,Fe₂ Cu S₃,"Buerger M. J., The crystal structure of cubanite, American Mineralogist, 32, 415–425 (1947)."
/Volumes/Sajid's SSD/MinX-EQ/Arsenolite/0_Arsenolite_298.00_1.00_.cif,Arsenolite,As₂ O₃,"Ballirano P., Maras A., Refinement of the crystal structure of arsenolite, As2O3, Zeitschrift fur Kristallographie, 217, 177–178 (2002)."
/Volumes/Sajid's SSD/MinX-EQ/Kalsilite/0_Kalsilite_298.00_1.00_.cif,Kalsilite,K Al Si O₄,"Cellai D., Bonazzi P., Carpenter M. A., Natural kalsilite, KAlSiO4, with P31c symmetry: Crystal structure and twinning, American Mineralogist, 82, 276–279 (1997)."
/Volumes/Sajid's SSD/MinX-EQ/Kuzminite/0_Kuzminite_298.00_1.00_.cif,Kuzminite,Hg Br,"Wyckoff R. W. G., Second edition. Interscience Publishers, New York, New York, Crystal Structures, 1, 85–237 (1963)."
/Volumes/Sajid's SSD/MinX-EQ/Pautovite/0_Pautovite_298.00_1.00_.cif,Pautovite,Cs Fe₂ S₃,"Mitchell R. H., Ross K. C., Potter E. G., Crystal structures of CsFe2S3 and RbFe2S3: Synthetic analogs of rasvumite KFe2S3, Journal of Solid State Chemistry, 177, 1867–1872 (2004)."
/Volumes/Sajid's SSD/MinX-EQ/Vauquelinite/0_Vauquelinite_298.00_1.00_.cif,Vauquelinite,Pb₂ Cu Cr P O₉ H,"Fanfani L., Zanazzi P. F., The crystal structure of vauquelinite and the relationships to fornacite, Zeitschrift fur Kristallographie, 126, 433–443 (1968)."
/Volumes/Sajid's SSD/MinX-EQ/Hsianghualite/0_Hsianghualite_298.00_1.00_.cif,Hsianghualite,Li₂ Ca₃ Be₃ Si₃ O₁₂ F₂,"Rastsvetaeva R. K., Rekhlova O. Y., Andrianov V. I., Malinovskii Y. A., Crystal structure of hsianghualite, Soviet Physics Doklady, 36, 11–13 (1991)."
/Volumes/Sajid's SSD/MinX-EQ/Froodite/0_Froodite_298.00_1.00_.cif,Froodite,Bi₂ Pd,"Zhuravlev N. N., Structure of superconductors. X. Thermal, microscopic and x-ray investigation of the bismuth-palladium system Note: low temperature modification Note: unable to reproduce reported bond lengths, Soviet Journal of Experimental and Theoretical Physics, 5, 1064–1072 (1957)."
/Volumes/Sajid's SSD/MinX-EQ/Spodumene/0_Spodumene_297.15_1.00_.cif,Spodumene,Si₂ Al Li O₆,"Cameron M., Sueno S., Prewitt C. T., Papike J. J., High-temperature crystal chemistry of acmite, diopside, hedenbergite, jadeite, spodumene, and ureyite T = 24 C pyroxene, American Mineralogist, 58, 594–618 (1973)."
/Volumes/Sajid's SSD/MinX-EQ/Rynersonite/0_Rynersonite_298.00_1.00_.cif,Rynersonite,Ca Ta₂ O₆,"Jahnberg L., Crystal structure of orthorhombic CaTa2O6, Acta Chemica Scandinavica, 17, 2548–2559 (1963)."
/Volumes/Sajid's SSD/MinX-EQ/Felbertalite/0_Felbertalite_298.00_1.00_.cif,Felbertalite,Cu₂ Pb₆ Bi₈ S₁₉,"Topa D., Makovicky E., Balic-Zunic T., Berlepsch P., The crystal structure of Cu2Pb6Bi8S19, European Journal of Mineralogy, 12, 825–833 (2000)."
/Volumes/Sajid's SSD/MinX-EQ/Brizziite/0_Brizziite_298.00_1.00_.cif,Brizziite,Na Sb O₃,"Olmi F., Sabelli C., Brizzite, NaSbO3, a new mineral from the Cetine mine (Tuscany, Italy): description and crystal structure, European Journal of Mineralogy, 6, 667–672 (1994)."
/Volumes/Sajid's SSD/MinX-EQ/Iron-beta/0_Iron-beta_1073.00_1.00_.cif,Iron-beta,Fe,"Wyckoff R. W. G., Second edition. Interscience Publishers, New York, New York Sample at T = 1073 K Body centered cubic, bcc, structure, Crystal Structures, 1, 7–83 (1963)."
/Volumes/Sajid's SSD/MinX-EQ/Polydymite/0_Polydymite_298.00_1.00_.cif,Polydymite,Ni₃ S₄,"Lundqvist D., X-ray studies on the binary system Ni-S Note: spinel structure, Arkiv for Mineralogi och Geologi, 24, 1–12 (1947)."
/Volumes/Sajid's SSD/MinX-EQ/Salesite/0_Salesite_298.00_1.00_.cif,Salesite,Cu I O₄ H,"Ghose S., Wan C., Salesite, CuIO3(OH), and Cu(IO3)2*2H2O: A comparison of the crystal structures and their magnetic behavior, American Mineralogist, 63, 172–179 (1978)."
/Volumes/Sajid's SSD/MinX-EQ/Suanite/0_Suanite_298.00_1.00_.cif,Suanite,Mg₂ B₂ O₅,"Guo G-C., Cheng W-D., Chen J-T., Zhuang H-H., Huang J-S., Zhang Q-E., Monoclinic Mg2B2O5, Acta Crystallographica, Section C, 51, 2469–2471 (1995)."
/Volumes/Sajid's SSD/MinX-EQ/Hoelite/0_Hoelite_298.00_1.00_.cif,Hoelite,C₇ O H₄,"Prakash A., Refinement of the crystal structure of anthraquinone, Acta Crystallographica, 22, 439–440 (1967)."
/Volumes/Sajid's SSD/MinX-EQ/Cebaite-(La)/0_Cebaite-(La)_298.00_1.00_.cif,Cebaite-(La),Ba₃ La₂ F₂ O₁₅ C₅,"Mercier N., Leblanc M., Crystal growth and structures of rare earth fluorocarbonates: I. Structures of Ba Sm (CO3)2F and Ba3La2(CO3)5F2: revision of the corresponding huanghoite and cebaite type structures _cod_database_code 1000471, European Journal of Solid State and Inorganic Chemistry, 30, 195–205 (1993)."
/Volumes/Sajid's SSD/MinX-EQ/Milotaite/0_Milotaite_298.00_1.00_.cif,Milotaite,Pd Sb Se,"Paar W. H., Topa D., Makovicky E., Culetto F. J., Milotaite, PdSbSe, a new palladium mineral species from Predborice, Czech Republic Sample: synthetic analog to milotaite, The Canadian Mineralogist, 43, 689–694 (2005)."
/Volumes/Sajid's SSD/MinX-EQ/Paralomonosovite/0_Paralomonosovite_298.00_1.00_.cif,Paralomonosovite,Na₇ Ti₄ Si₄ P₂ O₂₆ H₃,"Rastsvetaeva R. K., Sirota M. I., Belov N. V., Crystal structure of betalomonosovite, Soviet Physics Crystallography, 20, 158–160 (1975)."
/Volumes/Sajid's SSD/MinX-EQ/Trolleite/0_Trolleite_298.00_1.00_.cif,Trolleite,Al₄ P₃ O₁₅ H₃,"Moore P. B., Araki T., Trolleite, Al4(OH)3[PO4]3: A very dense structure with octahedral face-sharing dimers, American Mineralogist, 59, 974–984 (1974)."
/Volumes/Sajid's SSD/MinX-EQ/Tuzlaite/0_Tuzlaite_298.00_1.00_.cif,Tuzlaite,Ca Na O₁₃ B₅ H₈,"Bermanec V., Armbruster T., Tibljas D., Sturman D., Kniewald G., Tuzlaite, NaCa[B5O8(OH)2].3H2O, a new mineral with a pentaborate sheet structure from the Tuzla salt mine, Bosnia and Hercegovina, American Mineralogist, 79, 562–569 (1994)."
/Volumes/Sajid's SSD/MinX-EQ/Sulfur/0_Sulfur_298.00_1.00_.cif,Sulfur,S,"Rettig S. J., Trotter J., Refinement of the structure of orthorhombic sulfur, alpha-S8 Sample: at T = 298 K Note: alpha phase, Acta Crystallographica, Section C, 43, 2260–2262 (1987)."
/Volumes/Sajid's SSD/MinX-EQ/Aegirine/0_Aegirine_297.15_1.00_.cif,Aegirine,Si₂ Fe Na O₆,"Cameron M., Sueno S., Prewitt C. T., Papike J. J., High-temperature crystal chemistry of acmite, diopside, hedenbergite, jadeite, spodumene, and ureyite T = 24 C pyroxene, American Mineralogist, 58, 594–618 (1973)."
