Filename,Exp_Density (g/cm³),Exp_a (Å),Exp_b (Å),Exp_c (Å),Exp_alpha (°),Exp_beta (°),Exp_gamma (°),Sim_Density (g/cm³),Sim_a (Å),Sim_b (Å),Sim_c (Å),Sim_alpha (°),Sim_beta (°),Sim_gamma (°)
0_Pyrophanite_298.00_1.01_,4.626321754662474,10.26116,5.13058,14.2465,90.0,90.0,120.0,4.404582217454799,10.430558304441146,5.215279152220527,14.48169104508859,90.0,90.0,120.0
0_Raadeite_298.00_1.01_,2.8059987599411462,5.25,11.647,9.655,90.0,95.94,90.0,2.682093628987269,5.329656077654373,11.823715111702848,9.80149131995285,90.0,95.94000000000212,90.0
0_Alumino-magnesiohulsite_298.00_1.01_,3.231874567608006,10.6888,6.06,10.505999999999998,90.0,94.46,90.0,3.110431787213071,10.826154221424774,6.13787278102636,10.641005187700229,90.0,94.46000000000812,90.0
0_Adranosite-(Fe)_298.00_1.01_,2.275859550271275,18.261,18.261,11.562,90.0,90.0,90.0,2.133080703623059,18.65990201714876,18.65990201714876,11.81456585741622,90.0,90.0,90.0
0_Ezcurrite_298.00_1.01_,2.0353286459945354,8.598,9.57,13.152,102.75,107.5,71.52,1.9436836742443333,8.731208943949452,9.718268154640157,13.355764134778196,102.75,107.5,71.52000000000196
0_Herzenbergite_298.00_1.01_,5.197700506218017,11.94,12.99,11.18,90.0,90.0,90.0,4.830550940589544,12.235318900288048,13.31128915533855,11.456521382346644,90.0,90.0,90.0
0_Iron-delta_1700.00_1.01_,7.298294721482968,8.82,8.82,8.82,90.0,90.0,90.0,7.642074001478649,8.685812082579055,8.685812082579055,8.685812082579055,90.0,90.0,90.0
0_Harmunite_298.00_1.01_,4.818081529770859,9.2183,6.035,10.6934,90.0,90.0,90.0,4.592505044969518,9.366872871673944,6.132267097030053,10.86574730329435,90.0,90.0,90.0
0_Ferri-pedrizite_298.00_1.01_,3.34074486731052,9.499,17.864,5.296000000000001,90.0,102.15,90.0,2.844203095772236,10.02285394877947,18.849169695862717,5.588065534554811,90.0,102.1500000000095,90.0
0_Dravite_298.00_1.01_,2.981217154765277,15.951,15.951,7.24,90.0,90.0,120.0,2.8618359404247125,16.16981373270423,16.1698137327043,7.339317373505059,90.0,90.0,120.0
0_Wallisite_298.00_1.01_,5.68485838096877,9.215,17.048,15.96,55.98299999999999,62.49999999999999,69.4,4.7059193125451095,9.816104507718665,18.16005964705236,17.001088219553917,55.98300000000243,62.5,69.40000000000299
0_Tenorite_298.00_1.01_,6.516421206547187,9.3674,6.8452,10.2576,90.0,99.54,90.0,6.185971448878283,9.531341047320783,6.964999438170783,10.437120644682569,90.0,99.53999999999124,90.0
0_Triphylite_298.00_1.01_,3.538882112329697,9.4276,10.3826,6.0499,90.0,90.0,90.0,3.400054005630356,9.55424239750452,10.522071059053486,6.131169235082463,90.0,90.0,90.0
0_Turneaureite_298.00_1.01_,3.817964080819605,10.076,10.076,13.614,90.0,90.0,120.0,3.095537111878044,10.807680766233334,10.807680766233345,14.602596859021594,90.0,90.0,120.0
0_Boggildite_298.00_1.01_,3.692785289079446,5.251,10.464,18.577,90.0,107.53,90.0,3.451669658685736,5.370573207329076,10.702281097218004,19.000026370701207,90.0,107.53000000001408,90.0
0_Lucabindiite_298.00_1.01_,3.644849065520429,10.4772,10.4772,18.028,90.0,90.0,120.0,3.411140497452977,10.711286159495318,10.71128615949523,18.430789417342574,90.0,90.0,120.0
0_Brannockite_298.00_1.01_,2.994863542200347,10.002,10.002,14.263,90.0,90.0,120.0,2.851097068373655,10.167387955318455,10.167387955318429,14.498845671536518,90.0,90.0,120.0
0_Calciobetafite_298.00_1.01_,3.538532390878092,10.2978,10.2978,10.2978,90.0,90.0,90.0,3.4678572852002434,10.367517188563175,10.367517188563175,10.367517188563175,90.0,90.0,90.0
0_Lithiomarsturite_298.00_1.01_,3.2851127244949576,7.6467,11.7315,6.809999999999999,91.874,94.46500000000002,105.933,3.115884158634496,7.782735127613011,11.940203898360345,6.931150197999732,91.8740000000074,94.46500000001002,105.93300000000607
0_Peretaite_298.00_1.01_,4.050313135483553,24.665,5.6006,10.185,90.0,95.98,90.0,3.754000570073263,25.29805087986437,5.744344770231914,10.446407792881486,90.0,95.9799999999938,90.0
0_Petricekite_298.00_1.01_,6.981502974679078,9.836,12.002,10.71,90.0,90.0,90.0,6.055357427542517,10.314056051237364,12.585329476103214,11.230534801621868,90.0,90.0,90.0
0_Popovite_298.00_1.01_,5.303969867360927,10.29,12.511399999999998,6.2766,100.064,96.351,95.1,5.037605997337218,10.468308134318692,12.728201204248316,6.385362763446614,100.06400000000936,96.35100000000948,95.09999999999152
0_Biringuccite_298.00_1.01_,2.297307121216342,11.1955,6.5607,20.7566,90.0,93.891,90.0,2.1742478089162995,11.402940216330933,6.682262505228174,21.14119681070901,90.0,93.891000000003,90.0
0_Vistepite_298.00_1.01_,3.734345872116424,13.946,7.365,7.665,89.94,62.940000000000005,76.88,3.5694208289214178,14.157606477978709,7.4767511623629455,7.7813031445365475,89.94000000000212,62.94000000000203,76.88000000000369
0_Tychite_298.00_1.01_,2.5830831197042325,13.9038,13.9038,13.9038,90.0,90.0,90.0,2.451149003299168,14.148977952975256,14.148977952975256,14.148977952975256,90.0,90.0,90.0
0_Tululite_298.00_1.01_,4.453817856831162,14.9346,14.9346,14.9346,90.0,90.0,90.0,3.468832240462546,16.234800298737508,16.234800298737508,16.234800298737508,90.0,90.0,90.0
0_Pavonite_298.00_1.01_,6.750719421602026,13.305,8.084,16.417,90.0,94.02,90.0,6.34748634445476,13.581105392428617,8.251759187703252,16.757685624013515,90.0,94.02000000000596,90.0
0_Ottoite_298.00_1.01_,8.806558555919036,7.5353,11.4284,10.898099999999998,90.0,91.33,90.0,8.295675713134155,7.686965848531422,11.658423752651876,11.117450202895808,90.0,91.33000000000396,90.0
0_Brezinaite_298.00_1.01_,4.291765673455329,11.388,6.856,11.272,90.0,91.5,90.0,3.977702917161337,11.680302631338224,7.031977067128077,11.561325189712328,90.0,91.5,90.0
0_Prewittite_298.00_1.01_,4.548257886266197,9.132,19.415,13.213,90.0,90.0,90.0,4.037397186728055,9.502493920892748,20.202685005928014,13.74906397029748,90.0,90.0,90.0
0_Billietite_298.00_1.01_,4.935193994025068,12.072,30.167,7.1455,90.0,90.0,90.0,5.498965707290511,11.646601281421852,29.10396130356658,6.893703566633621,90.0,90.0,90.0
0_Mangano-ferri-eckermannite_298.00_1.01_,3.9604168351444864,9.9024,18.1117,5.299199999999999,90.0,104.034,90.0,2.5745539901677303,11.44376129104666,20.93088255120476,6.124048698650269,90.0,104.0339999999959,90.0
0_Maslovite_298.00_1.01_,13.617811935010774,13.374,13.374,13.374,90.0,90.0,90.0,12.649446165204962,13.70697987583956,13.70697987583956,13.70697987583956,90.0,90.0,90.0
0_Barytolamprophyllite_298.00_1.01_,3.873532362463378,19.8971,7.1165,5.4108,90.0,96.676,90.0,3.650477782045809,20.294438186351467,7.258614036878262,5.518851799443681,90.0,96.67599999999216,90.0
0_Perryite_298.00_1.01_,7.609244581770862,6.64,6.64,37.9819,90.0,90.0,120.0,7.540366617976634,6.660159336910623,6.660159336910589,38.0972147467781,90.0,90.0,120.0
0_Calzirtite_298.00_1.01_,5.685207477011994,15.094,15.094,10.043,90.0,90.0,90.0,4.8563177081176745,15.908529006210792,15.908529006210792,10.584958050177296,90.0,90.0,90.0
0_Anduoite_298.00_1.01_,8.36385224923194,10.8558,12.3668,8.9055,90.0,90.0,90.0,7.878294651261212,11.074622450000922,12.616079967820973,9.085009877529307,90.0,90.0,90.0
0_Salzburgite_298.00_1.01_,7.423364836809722,12.022199999999998,11.2031,11.5133,90.0,90.0,90.0,6.475371004836429,12.583899760935546,11.726529870717368,12.0512229972534,90.0,90.0,90.0
0_Aluminotaramite_298.00_1.01_,3.849082338587656,9.7489,17.9377,5.3233,90.0,104.539,90.0,2.586835686694217,11.144495592559036,20.505556379760325,6.085352541093846,90.0,104.53899999999264,90.0
0_Salammoniac_304.65_1.01_,1.4091455661584091,11.6313,11.6313,11.6313,90.0,90.0,90.0,1.4686784800786767,11.473596771026877,11.473596771026877,11.473596771026877,90.0,90.0,90.0
0_Isomertieite_298.00_1.01_,10.4561396733692,12.28,12.28,12.28,90.0,90.0,90.0,10.04023166891037,12.447290716712033,12.447290716712033,12.447290716712033,90.0,90.0,90.0
0_Fangite_298.00_1.01_,6.185784199032465,17.788,10.855,9.079,90.0,90.0,90.0,5.429047834889382,18.58004493446308,11.338339766336668,9.483259948279338,90.0,90.0,90.0
0_Hulsite_298.00_1.01_,4.773712736681847,10.695,6.204,10.864,90.0,94.2,90.0,4.481981894960704,10.922265720137064,6.335833242424531,11.09485692225973,90.0,94.2000000000079,90.0
0_Dolerophanite_298.00_1.01_,4.156713866838435,9.37,12.638,7.639,90.0,122.33999999999996,90.0,3.9739134567471286,9.511571963064036,12.828948395859362,7.754418167112599,90.0,122.34000000000428,90.0
0_Hoelite_298.00_1.01_,1.4407350018283371,15.81,7.884,7.895,90.0,102.72,90.0,1.143857886302189,17.081644604582156,8.518133210785802,8.530017973002854,90.0,102.71999999998656,90.0
0_Demicheleite-(Cl)_298.00_1.01_,5.9402761658505465,15.604,9.93,11.9715,90.0,90.0,90.0,4.973412620618731,16.560749767610922,10.538851909278208,12.705525239871656,90.0,90.0,90.0
0_Indium_298.00_1.01_,2.997445323153366,9.8527,18.0966,5.292800000000001,90.0,103.52100000000002,90.0,2.866242608920485,10.00083735986908,18.368686082658435,5.372378330641948,90.0,103.52100000000478,90.0
0_Sorosite_298.00_1.01_,7.827550788309836,12.57,12.57,10.172,90.0,90.0,120.0,7.753424942675585,12.60993903515118,12.609939035151289,10.204319798373808,90.0,90.0,120.0
0_Stilpnomelane_298.00_1.01_,2.6057278747245745,22.2,22.2,17.835,125.03000000000002,95.98,120.0,2.700698389216144,21.9367242405273,21.936724240527344,17.623489947288398,125.030000000016,95.9799999999938,120.0
0_Stanekite_298.00_1.01_,4.095042638954663,11.835,6.328,9.983,90.0,105.81,90.0,3.898848945499727,12.03031392426234,6.432431475516073,10.147750224411595,90.0,105.80999999999952,90.0
0_Tainiolite_298.00_1.01_,2.960831531032541,10.462,9.065,10.14,90.0,99.86,90.0,2.7269552289750134,10.753055607199885,9.31719069769328,10.422097482030862,90.0,99.85999999998975,90.0
0_Graftonite-(Mn)_298.00_1.01_,3.860001145994716,8.811,11.494,6.138,90.0,99.23,90.0,3.7006415821457272,8.935784881437277,11.656782593036052,6.224928793810324,90.0,99.2299999999934,90.0
0_Clino-ferri-holmquistite_298.00_1.01_,3.297766575205345,9.535,17.876,5.294,90.0,102.54,90.0,2.815082671668513,10.052443136810016,18.846090562518786,5.581293546541364,90.0,102.53999999999088,90.0
0_Kalsilite_298.00_1.01_,2.6195970612447828,10.314,10.313999999999998,8.706,90.0,90.0,120.0,2.488758907494791,10.491710381566635,10.491710381566614,8.856004516377656,90.0,90.0,120.0
0_Geigerite_298.00_1.01_,3.0008865685597814,7.944,10.691,6.77,80.97,84.19999999999999,81.85,2.8600420711966814,8.072409536382088,10.8638129850783,6.879432598351906,80.96999999999046,84.20000000000746,81.84999999999391
0_Carminite_298.00_1.01_,5.400370649975787,16.595,7.58,12.295,90.0,90.0,90.0,5.107544458875954,16.90646344837309,7.722265317183983,12.5257588489152,90.0,90.0,90.0
0_Kulanite_298.00_1.01_,4.031311346494739,9.014,12.074,4.926,90.0,100.48,90.0,3.748828346321988,9.235292227447376,12.370414727556945,5.046932495274642,90.0,100.47999999999324,90.0
0_Damaraite_298.00_1.01_,7.718785928192781,11.6104,6.9025,15.141,90.0,90.0,90.0,6.992392948875697,11.999925800671692,7.13407702052779,15.648976482116902,90.0,90.0,90.0
0_Krutovite_298.00_1.01_,7.210475690247216,11.54,11.54,11.54,90.0,90.0,90.0,7.006286571901233,11.65108772357213,11.65108772357213,11.65108772357213,90.0,90.0,90.0
0_Christite_298.00_1.01_,6.371067658821261,12.226,16.188,12.222,90.0,96.71,90.0,5.5289581834559804,12.81861572291475,16.972660831223724,12.814421835879465,90.0,96.7100000000084,90.0
0_Yixunite_298.00_1.01_,12.393319172327548,11.844,11.844,7.896,90.0,90.0,90.0,6.81263820311244,14.46200177455938,14.46200177455938,9.641334516372847,90.0,90.0,90.0
0_Microlite_298.00_1.01_,6.600056708753247,10.37,10.37,10.37,90.0,90.0,90.0,6.24156530989247,10.5648715474845,10.5648715474845,10.5648715474845,90.0,90.0,90.0
0_Olgite_298.00_1.01_,3.4877705324158708,11.1212,11.1212,7.045,90.0,90.0,120.0,3.310963431504632,11.315804609207502,11.315804609207566,7.168277116845916,90.0,90.0,120.0
0_Natrosilite_298.00_1.01_,2.5676599522693877,12.329,9.696,8.133,90.0,104.24,90.0,2.431985522369577,12.554211531416858,9.873115014082169,8.28156398613122,90.0,104.23999999999356,90.0
0_Naquite_300.00_1.01_,5.915503201588335,9.1014,9.1014,9.1014,90.0,90.0,90.0,6.044901338749468,9.036245000791569,9.036245000791569,9.036245000791569,90.0,90.0,90.0
0_Xuite_298.00_1.01_,3.511366984004177,12.5056,12.5056,12.5056,90.0,90.0,90.0,2.285978551819787,14.438313053509669,14.438313053509669,14.438313053509669,90.0,90.0,90.0
0_Winstanleyite_298.00_1.01_,5.629372355385851,10.965,10.965,10.965,90.0,90.0,90.0,5.054752408164283,11.36603099285123,11.36603099285123,11.36603099285123,90.0,90.0,90.0
0_Osmium_298.00_1.01_,22.576992552151943,8.2056,8.2056,12.957,90.0,90.0,119.99999999999996,21.829748542732258,8.298186545090102,8.298186545090047,13.103198189618364,90.0,90.0,120.0
0_Arsenoclasite_298.00_1.01_,4.18240437916453,18.29,5.75,9.31,90.0,90.0,90.0,4.345424379791001,18.058539896111785,5.677233701620722,9.192181871667676,90.0,90.0,90.0
0_Meyerhofferite_298.00_1.01_,2.1233726452725104,6.632,8.337,12.949600000000002,90.81,101.97,86.75999999999999,2.025430160637586,6.737314050296495,8.4693889079194,13.155235528606775,90.80999999999788,101.96999999998668,86.76000000000587
0_Nabalamprophyllite_298.00_1.01_,3.93615610913295,19.564,7.1173,5.4144,90.0,90.0,90.0,3.67042677238406,20.02526313761605,7.285105567846816,5.542056058694957,90.0,90.0,90.0
0_Arrojadite-(KFe)_298.00_1.01_,4.013459439567052,24.692,10.031,16.453,90.0,105.78,90.0,3.00738283163257,27.191705793321542,11.046492824105142,18.118626900109827,90.0,105.78000000001384,90.0
0_Omeiite_298.00_1.01_,11.191473975048694,10.823,12.38,9.0381,90.0,90.0,90.0,10.72195629029957,10.978793423318788,12.55820591154839,9.16820039169352,90.0,90.0,90.0
0_Sodium_5.00_1.01_,1.0095651303167903,11.301,11.300999999999998,18.462,90.0,90.0,120.0,1.040969856352302,11.18623853918746,11.186238539187483,18.27451870723606,90.0,90.0,120.0
0_Tanteuxenite-(Yb)_298.00_1.01_,10.081286720935037,14.5478,5.5289,10.3366,90.0,90.0,90.0,9.137909793508378,15.032265150884417,5.713021267320408,10.680825414057756,90.0,90.0,90.0
0_Shcherbakovite_298.00_1.01_,3.469667710077839,8.1538,10.5569,13.9882,90.0,90.0,90.0,2.7652476469392333,8.796740155492232,11.389328429384388,15.09119191580062,90.0,90.0,90.0
0_Straczekite_298.00_1.01_,4.046692897797442,11.805,7.418,9.27,90.0,101.87,90.0,3.444093396473673,12.45728140723656,7.82787915958329,9.782210812798173,90.0,101.86999999999608,90.0
0_Kaersutite_298.00_1.00_,3.845103524211408,9.8165,18.0126,5.3002,90.0,105.38,90.0,2.77199333904476,10.956289613272377,20.104035276119923,5.9156039533710025,90.0,105.38000000000396,90.0
0_Cubanite_298.00_1.01_,4.024908159310084,12.926,11.117,12.468,90.0,90.0,90.0,4.503832303336295,12.451149627502849,10.708605168571156,12.009974745141978,90.0,90.0,90.0
0_Ciriottiite_298.00_1.01_,6.255265709852679,8.178,28.223,42.452000000000005,90.0,93.54999999999998,90.0,5.21890797664642,8.687771215573699,29.98226547042466,45.09822250471115,90.0,93.54999999999212,90.0
0_Clinohumite_298.00_1.01_,3.204441770079017,4.7396,10.2328,13.643900000000002,100.843,90.0,90.0,2.9913388197849047,4.849687077503178,10.470478083946906,13.960807983109571,100.84299999999696,90.0,90.0
0_Kangite_298.00_1.01_,4.005617217993817,9.842,9.842,9.842,90.0,90.0,90.0,4.341988710351369,9.581113027363134,9.581113027363134,9.581113027363134,90.0,90.0,90.0
0_Fluorbritholite-(Ce)_298.00_1.01_,2.982868649277808,9.547,9.547,13.982,90.0,90.0,120.0,2.892387876312624,9.6455563614379,9.645556361437938,14.126340111618845,90.0,90.0,120.0
0_Kurnakovite_298.00_1.01_,1.854158237972812,8.3479,10.6068,6.4447,98.846,108.98099999999998,105.581,1.7807779605973078,8.461106653630369,10.750639808062656,6.532097180207291,98.84600000000744,108.98100000001516,105.58100000000476
0_Fluorophlogopite-1M_298.00_1.01_,2.866234432440993,10.61,9.199,10.232,90.0,100.03,90.0,2.715410981864013,10.803043144185947,9.366370771288077,10.418165641028342,90.0,100.03000000001305,90.0
0_Bementite_298.00_1.01_,3.2051384781387284,14.838,17.584,14.7,90.0,95.54,90.0,3.259322137328668,14.755402188055308,17.48611619320397,14.618170384446216,90.0,95.53999999999176,90.0
0_Meifuite_298.00_1.01_,3.478043254441339,22.7773,9.5553,14.3282,99.258,136.75,89.899,3.221948220023923,23.36572625779364,9.802150567059874,14.698353139613475,99.25799999998752,136.75,89.89899999999159
0_Makovickyite_298.00_1.01_,8.142662908656565,13.239,8.1094,14.667000000000002,90.0,99.397,90.0,6.165463512244915,14.528685289545336,8.899382165347726,16.09579478372697,90.0,99.39699999999743,90.0
0_Berndtite_298.00_1.00_,4.504672367640728,10.914,10.914,11.76,90.0,90.0,120.0,4.136101359512751,11.229131982583556,11.229131982583526,12.09955947546111,90.0,90.0,120.0
0_Magniotriplite_298.00_1.01_,3.927106513710766,12.035,6.432,9.799,90.0,108.12,90.0,3.035866084335639,13.118121284000564,7.010864652986476,10.680886619187548,90.0,108.11999999999604,90.0
0_Brunogeierite_298.00_1.01_,5.54035485725392,8.4127,8.4127,8.4127,90.0,90.0,90.0,5.286621147884725,8.545205485776409,8.545205485776409,8.545205485776409,90.0,90.0,90.0
0_Palermoite_298.00_1.01_,3.2393182998099186,11.556,15.847,7.315,90.0,90.0,90.0,3.0578347338146723,11.780308697940663,16.154599509888207,7.456988415146771,90.0,90.0,90.0
0_Metahewettite_298.00_1.01_,2.869947626685307,12.28,10.8,8.0,90.0,96.25,90.0,2.9534674312694733,12.163353232835233,10.69741163799839,7.924008620739588,90.0,96.25,90.0
0_Paratellurite_298.00_1.01_,6.034234247569521,9.61,9.61,15.218,90.0,90.0,90.0,5.331512305212655,10.017598453022073,10.017598453022073,15.863456114265423,90.0,90.0,90.0
0_Urea_298.00_1.01_,1.3208208150690883,11.322,5.661,9.424,90.0,90.0,90.0,1.2245025532051623,11.611886627169696,5.805943313584848,9.665290547116014,90.0,90.0,90.0
0_Vavrinite_298.00_1.01_,7.911291708153265,11.727,7.818,15.682,90.0,90.0,120.0,7.5783733754248095,11.896325902997708,7.930883935331729,15.908432063682936,90.0,90.0,120.0
0_Hydroxylherderite_298.00_1.01_,2.950952887277112,9.789,7.661,9.608,90.0,90.02,90.0,2.8149505659268086,9.94421503223194,7.782473323314885,9.760345084246046,90.0,90.02000000000538,90.0
0_Darrellhenryite_298.00_1.01_,3.135549325845491,15.809,15.808999999999996,7.089,90.0,90.0,120.0,2.9629821718377336,16.110181273467372,16.110181273467273,7.2240543391491485,90.0,90.0,120.0
0_Ferrorosemaryite_298.00_1.01_,3.663866892696076,11.838,12.347,6.2973,90.0,114.353,90.0,3.491664852012907,12.029537377833742,12.546772934964778,6.399189536191256,90.0,114.3530000000026,90.0
0_Eclarite_298.00_1.01_,8.168219443713161,4.0307,22.7011,54.6145,90.0,90.0,90.0,6.682977867496735,4.309944151489016,24.27381675077977,58.39815537288812,90.0,90.0,90.0
0_Hydrohematite_311.15_1.01_,5.2849630663254805,7.3951,10.0234,10.883400000000002,90.0,95.666,90.0,4.952811514201186,7.556898448212812,10.2427033989826,11.121519461708468,90.0,95.66600000001112,90.0
0_Ershovite_298.00_1.01_,2.6902082721952496,10.244,11.924,5.275999999999999,103.491,96.96,91.945,2.5305285706772205,10.455195457416766,12.169831182569014,5.384772670180687,103.49099999999206,96.96000000000843,91.94500000000598
0_Routhierite_298.00_1.01_,5.959418062157117,19.9642,9.9821,11.3122,90.0,90.0,90.0,5.451348982842422,20.566462624608228,10.283231312304114,11.653456612440866,90.0,90.0,90.0
0_Rhonite_298.00_1.01_,3.243752360193551,10.428,10.807,8.925,105.91,96.13,124.79999999999995,3.017127839464847,10.682866717472027,11.0711297099847,9.143132475396804,105.90999999999,96.13000000000388,124.80000000000145
0_Allanite-(Nd)_298.00_1.01_,4.18835363027427,8.8897,11.4616,10.101,90.0,115.166,90.0,4.0253905060771045,9.008099283797549,11.614253658860724,10.235532230068465,90.0,115.16600000000746,90.0
0_Sassolite_298.00_1.01_,1.562149682034159,7.0187,7.035,12.6944,92.49,101.46,119.76,1.3059793606436303,7.457256359292732,7.47457484828023,13.487596724095056,92.48999999999393,101.460000000009,119.76000000000684
0_Effenbergerite_5.00_1.01_,3.489606953557656,7.39675,7.39675,15.8465,90.0,90.0,90.0,3.3492470199519797,7.498775171222464,7.498775171222464,16.065074627475116,90.0,90.0,90.0
0_Ferro-taramite_298.00_1.01_,3.849082338587656,9.7489,17.9377,5.3233,90.0,104.539,90.0,2.586835686694217,11.144495592559036,20.505556379760325,6.085352541093846,90.0,104.53899999999264,90.0
0_Heideite_298.00_1.01_,3.8014241217121127,11.906,6.874,11.948,90.0,90.1,90.0,4.19090919718632,11.525410100563288,6.654264155154694,11.566067519026497,90.0,90.09999999999232,90.0
0_Epididymite_298.00_1.01_,2.549191933891131,12.74,13.63,7.33,90.0,90.0,90.0,2.422925733156892,12.95784249168222,13.863060687725891,7.455336378652241,90.0,90.0,90.0
